SEASON_YEAR(축제연도),FEST_NM(축제명),SECTOR_CD(섹터코드),YYYYMMDD(년월일),C_CD(업종코드),GEN_CD(성별코드),AGE_CD(연령대별코드),INFLOW_CD(유입지코드),TIME(시간대),SUM_MONEY(매출_금액합),SUM_COUNT(매출_건수합)
2015,빛초롱,1,20151022,편의점,M,30대후반,11320107,03:오후,45e3,7
2015,빛초롱,1,20151022,편의점,M,30대후반,11320107,04:저녁,48500,2
2015,빛초롱,1,20151022,편의점,M,30대후반,11320107,06:심야,42500,7
2015,빛초롱,1,20151022,편의점,F,40대초반,11320107,01:오전,33e3,1
2015,빛초롱,1,20151022,편의점,F,40대초반,11320107,02:점심,39500,1
2015,빛초롱,1,20151022,편의점,M,40대초반,11320107,01:오전,22500,1
2015,빛초롱,1,20151022,편의점,M,40대초반,11320107,03:오후,11e3,2
2015,빛초롱,1,20151022,편의점,M,40대초반,11320107,04:저녁,23e3,2
2015,빛초롱,1,20151022,편의점,F,40대후반,11320107,03:오후,39e3,6
2015,빛초롱,1,20151022,편의점,F,50대초반,11320107,03:오후,43500,3
2015,빛초롱,1,20151022,편의점,F,50대초반,11320107,04:저녁,28500,8
2015,빛초롱,1,20151022,편의점,M,50대초반,11320107,06:심야,13e3,6
2015,빛초롱,1,20151022,편의점,M,50대후반,11320107,04:저녁,23e3,5
2015,빛초롱,1,20151022,편의점,F,20대초반이하,11320108,04:저녁,11500,1
2015,빛초롱,1,20151022,편의점,M,20대초반이하,11320108,02:점심,8e3,10
2015,빛초롱,1,20151022,편의점,M,20대초반이하,11320108,04:저녁,6e3,5
2015,빛초롱,1,20151022,편의점,M,20대초반이하,11320108,05:늦은저녁,11e3,9
2015,빛초롱,1,20151022,편의점,F,20대후반,11320108,03:오후,22500,5
2015,빛초롱,1,20151022,편의점,M,20대후반,11320108,01:오전,23500,6
2015,빛초롱,1,20151022,편의점,M,30대후반,11320108,01:오전,15e3,6
2015,빛초롱,1,20151022,편의점,M,30대후반,11320108,05:늦은저녁,40500,10
2015,빛초롱,1,20151022,편의점,M,40대초반,11320108,03:오후,33e3,7
2015,빛초롱,1,20151022,편의점,M,50대후반,11320108,02:점심,48e3,1
2015,빛초롱,1,20151022,편의점,M,60대이상,11320108,03:오후,18e3,6
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320105,01:오전,46e3,4
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320105,02:점심,7e3,4
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320105,03:오후,48500,5
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320105,05:늦은저녁,25e3,5
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320105,03:오후,11500,7
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320105,04:저녁,33e3,7
2015,빛초롱,1,20151023,편의점,F,20대후반,11320105,01:오전,39e3,8
2015,빛초롱,1,20151023,편의점,F,20대후반,11320105,02:점심,6500,7
2015,빛초롱,1,20151023,편의점,F,20대후반,11320105,03:오후,30500,5
2015,빛초롱,1,20151023,편의점,F,20대후반,11320105,04:저녁,25500,2
2015,빛초롱,1,20151023,편의점,M,20대후반,11320105,01:오전,37e3,3
2015,빛초롱,1,20151023,편의점,M,20대후반,11320105,03:오후,31500,1
2015,빛초롱,1,20151023,편의점,M,20대후반,11320105,04:저녁,31500,3
2015,빛초롱,1,20151023,편의점,M,20대후반,11320105,05:늦은저녁,43500,1
2015,빛초롱,1,20151023,편의점,F,30대초반,11320105,01:오전,27e3,1
2015,빛초롱,1,20151023,편의점,F,30대초반,11320105,02:점심,33e3,7
2015,빛초롱,1,20151023,편의점,M,30대초반,11320105,01:오전,34e3,5
2015,빛초롱,1,20151023,편의점,M,30대초반,11320105,03:오후,7500,7
2015,빛초롱,1,20151023,편의점,M,30대초반,11320105,05:늦은저녁,47e3,6
2015,빛초롱,1,20151023,편의점,F,30대후반,11320105,02:점심,45e3,1
2015,빛초롱,1,20151023,편의점,F,30대후반,11320105,03:오후,48e3,1
2015,빛초롱,1,20151023,편의점,M,30대후반,11320105,02:점심,46e3,1
2015,빛초롱,1,20151023,편의점,M,30대후반,11320105,04:저녁,45500,10
2015,빛초롱,1,20151023,편의점,M,40대초반,11320105,01:오전,22e3,10
2015,빛초롱,1,20151023,편의점,F,40대후반,11320105,01:오전,15e3,7
2015,빛초롱,1,20151023,편의점,M,40대후반,11320105,02:점심,15500,8
2015,빛초롱,1,20151023,편의점,F,50대후반,11320105,01:오전,6e3,9
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320106,01:오전,7500,9
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320106,02:점심,37e3,7
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320106,04:저녁,15e3,1
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320106,05:늦은저녁,17500,2
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320106,04:저녁,2e4,8
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320106,05:늦은저녁,44500,5
2015,빛초롱,1,20151023,편의점,M,20대후반,11320106,01:오전,26e3,9
2015,빛초롱,1,20151023,편의점,M,20대후반,11320106,02:점심,37e3,5
2015,빛초롱,1,20151023,편의점,M,20대후반,11320106,05:늦은저녁,14e3,1
2015,빛초롱,1,20151023,편의점,F,30대초반,11320106,01:오전,20500,5
2015,빛초롱,1,20151023,편의점,M,30대초반,11320106,01:오전,42e3,9
2015,빛초롱,1,20151023,편의점,M,30대초반,11320106,02:점심,11e3,10
2015,빛초롱,1,20151023,편의점,M,30대초반,11320106,04:저녁,31e3,3
2015,빛초롱,1,20151023,편의점,M,40대초반,11320106,01:오전,17500,3
2015,빛초롱,1,20151023,편의점,M,40대초반,11320106,04:저녁,25500,8
2015,빛초롱,1,20151023,편의점,M,40대후반,11320106,02:점심,5e4,4
2015,빛초롱,1,20151023,편의점,M,50대후반,11320106,01:오전,24500,5
2015,빛초롱,1,20151023,편의점,M,50대후반,11320106,02:점심,5500,3
2015,빛초롱,1,20151023,편의점,M,60대이상,11320106,02:점심,25500,8
2015,빛초롱,1,20151023,편의점,M,60대이상,11320106,05:늦은저녁,46500,8
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320107,01:오전,33e3,9
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320107,02:점심,7e3,7
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320107,03:오후,35500,6
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320107,05:늦은저녁,48500,6
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320107,01:오전,48e3,2
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320107,03:오후,48e3,10
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320107,04:저녁,25e3,1
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320107,05:늦은저녁,17e3,6
2015,빛초롱,1,20151023,편의점,F,20대후반,11320107,03:오후,35500,10
2015,빛초롱,1,20151023,편의점,F,20대후반,11320107,04:저녁,43e3,2
2015,빛초롱,1,20151023,편의점,M,20대후반,11320107,01:오전,19e3,9
2015,빛초롱,1,20151023,편의점,M,20대후반,11320107,04:저녁,23500,1
2015,빛초롱,1,20151023,편의점,M,20대후반,11320107,05:늦은저녁,9e3,1
2015,빛초롱,1,20151023,편의점,F,30대초반,11320107,03:오후,45e3,1
2015,빛초롱,1,20151023,편의점,F,30대초반,11320107,06:심야,35e3,8
2015,빛초롱,1,20151023,편의점,M,30대초반,11320107,01:오전,23500,2
2015,빛초롱,1,20151023,편의점,M,30대초반,11320107,02:점심,21e3,3
2015,빛초롱,1,20151023,편의점,M,30대초반,11320107,04:저녁,36500,7
2015,빛초롱,1,20151023,편의점,F,30대후반,11320107,01:오전,29e3,4
2015,빛초롱,1,20151023,편의점,M,30대후반,11320107,01:오전,29500,7
2015,빛초롱,1,20151023,편의점,M,30대후반,11320107,02:점심,11500,8
2015,빛초롱,1,20151023,편의점,M,30대후반,11320107,03:오후,32e3,8
2015,빛초롱,1,20151023,편의점,M,30대후반,11320107,04:저녁,39500,3
2015,빛초롱,1,20151023,편의점,M,40대초반,11320107,01:오전,32e3,3
2015,빛초롱,1,20151023,편의점,M,40대초반,11320107,03:오후,16500,2
2015,빛초롱,1,20151023,편의점,M,40대초반,11320107,04:저녁,14e3,5
2015,빛초롱,1,20151023,편의점,F,50대초반,11320107,04:저녁,27500,9
2015,빛초롱,1,20151023,편의점,M,50대초반,11320107,02:점심,7500,2
2015,빛초롱,1,20151023,편의점,M,50대초반,11320107,04:저녁,47500,1
2015,빛초롱,1,20151023,편의점,F,20대초반이하,11320108,03:오후,41e3,10
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320108,01:오전,21e3,7
2015,빛초롱,1,20151023,편의점,M,20대초반이하,11320108,03:오후,35e3,10
2015,빛초롱,1,20151023,편의점,F,20대후반,11320108,01:오전,18500,6
2015,빛초롱,1,20151023,편의점,M,20대후반,11320108,01:오전,44500,7
2015,빛초롱,1,20151023,편의점,M,20대후반,11320108,03:오후,28e3,10
2015,빛초롱,1,20151023,편의점,M,20대후반,11320108,04:저녁,16e3,10
2015,빛초롱,1,20151023,편의점,F,30대초반,11320108,01:오전,36e3,10
2015,빛초롱,1,20151023,편의점,M,30대초반,11320108,01:오전,22500,9
2015,빛초롱,1,20151023,편의점,M,30대초반,11320108,04:저녁,38500,6
2015,빛초롱,1,20151023,편의점,M,30대초반,11320108,05:늦은저녁,5500,9
2015,빛초롱,1,20151023,편의점,F,30대후반,11320108,02:점심,44e3,5
2015,빛초롱,1,20151023,편의점,M,30대후반,11320108,06:심야,13e3,2
2015,빛초롱,1,20151023,편의점,F,40대후반,11320108,03:오후,25e3,4
2015,빛초롱,1,20151023,편의점,M,50대초반,11320108,04:저녁,8e3,7
2015,빛초롱,1,20151023,편의점,M,50대후반,11320108,02:점심,5e4,2
2015,빛초롱,1,20151023,편의점,M,50대후반,11320108,05:늦은저녁,22e3,5
2015,빛초롱,1,20151023,편의점,M,60대이상,11320108,02:점심,47500,5
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320105,02:점심,23500,4
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320105,04:저녁,9e3,10
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320105,04:저녁,15500,8
2015,빛초롱,1,20151024,편의점,F,20대후반,11320105,01:오전,39500,6
2015,빛초롱,1,20151024,편의점,F,20대후반,11320105,02:점심,5e3,9
2015,빛초롱,1,20151024,편의점,M,20대후반,11320105,01:오전,42e3,2
2015,빛초롱,1,20151024,편의점,M,20대후반,11320105,02:점심,9e3,8
2015,빛초롱,1,20151024,편의점,M,20대후반,11320105,05:늦은저녁,9500,4
2015,빛초롱,1,20151024,편의점,F,30대초반,11320105,06:심야,45e3,1
2015,빛초롱,1,20151024,편의점,M,30대초반,11320105,01:오전,7500,10
2015,빛초롱,1,20151024,편의점,M,30대초반,11320105,04:저녁,39500,8
2015,빛초롱,1,20151024,편의점,M,30대후반,11320105,05:늦은저녁,33500,1
2015,빛초롱,1,20151024,편의점,F,40대초반,11320105,01:오전,42e3,5
2015,빛초롱,1,20151024,편의점,M,40대초반,11320105,04:저녁,48e3,9
2015,빛초롱,1,20151024,편의점,F,40대후반,11320105,05:늦은저녁,13e3,10
2015,빛초롱,1,20151024,편의점,M,40대후반,11320105,04:저녁,36500,8
2015,빛초롱,1,20151024,편의점,M,50대후반,11320105,01:오전,12500,7
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320106,03:오후,2e4,10
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320106,02:점심,43e3,6
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320106,03:오후,38e3,3
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320106,05:늦은저녁,34500,8
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320106,06:심야,1e4,1
2015,빛초롱,1,20151024,편의점,F,20대후반,11320106,02:점심,17500,3
2015,빛초롱,1,20151024,편의점,F,20대후반,11320106,04:저녁,31500,6
2015,빛초롱,1,20151024,편의점,M,30대초반,11320106,02:점심,25e3,2
2015,빛초롱,1,20151024,편의점,M,30대초반,11320106,06:심야,16500,3
2015,빛초롱,1,20151024,편의점,F,50대초반,11320106,03:오후,15500,3
2015,빛초롱,1,20151024,편의점,F,50대후반,11320106,02:점심,37e3,7
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320107,01:오전,24e3,7
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320107,03:오후,21500,7
2015,빛초롱,1,20151024,편의점,F,20대초반이하,11320107,04:저녁,37e3,10
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320107,01:오전,36500,6
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320107,02:점심,41e3,2
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320107,03:오후,28e3,1
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320107,04:저녁,32500,9
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320107,05:늦은저녁,48500,8
2015,빛초롱,1,20151024,편의점,F,20대후반,11320107,03:오후,43500,6
2015,빛초롱,1,20151024,편의점,F,20대후반,11320107,05:늦은저녁,6500,1
2015,빛초롱,1,20151024,편의점,M,20대후반,11320107,01:오전,48500,6
2015,빛초롱,1,20151024,편의점,M,20대후반,11320107,03:오후,8e3,4
2015,빛초롱,1,20151024,편의점,F,30대초반,11320107,05:늦은저녁,16e3,10
2015,빛초롱,1,20151024,편의점,M,30대초반,11320107,02:점심,11500,9
2015,빛초롱,1,20151024,편의점,M,30대초반,11320107,03:오후,25e3,3
2015,빛초롱,1,20151024,편의점,M,30대후반,11320107,01:오전,41e3,5
2015,빛초롱,1,20151024,편의점,M,40대초반,11320107,01:오전,5e3,5
2015,빛초롱,1,20151024,편의점,F,40대후반,11320107,01:오전,29e3,6
2015,빛초롱,1,20151024,편의점,F,40대후반,11320107,05:늦은저녁,9e3,1
2015,빛초롱,1,20151024,편의점,M,40대후반,11320107,03:오후,49500,8
2015,빛초롱,1,20151024,편의점,M,40대후반,11320107,04:저녁,13500,5
2015,빛초롱,1,20151024,편의점,M,40대후반,11320107,05:늦은저녁,21500,4
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320108,01:오전,34500,7
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320108,02:점심,5e3,6
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320108,03:오후,32e3,3
2015,빛초롱,1,20151024,편의점,M,20대초반이하,11320108,04:저녁,2e4,9
2015,빛초롱,1,20151024,편의점,F,20대후반,11320108,02:점심,2e4,7
2015,빛초롱,1,20151024,편의점,F,20대후반,11320108,05:늦은저녁,14e3,6
2015,빛초롱,1,20151024,편의점,M,20대후반,11320108,05:늦은저녁,12500,5
2015,빛초롱,1,20151024,편의점,F,30대초반,11320108,01:오전,7500,3
2015,빛초롱,1,20151024,편의점,F,30대초반,11320108,04:저녁,43e3,2
2015,빛초롱,1,20151024,편의점,F,30대초반,11320108,06:심야,47e3,2
2015,빛초롱,1,20151024,편의점,M,30대초반,11320108,04:저녁,5500,7
2015,빛초롱,1,20151024,편의점,F,40대초반,11320108,02:점심,41500,1
2015,빛초롱,1,20151024,편의점,F,40대초반,11320108,04:저녁,43500,6
2015,빛초롱,1,20151024,편의점,M,40대후반,11320108,01:오전,33500,1
2015,빛초롱,1,20151024,편의점,M,60대이상,11320108,01:오전,19500,3
2015,빛초롱,1,20151024,편의점,M,60대이상,11320108,02:점심,11500,3
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320105,03:오후,23e3,1
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320105,04:저녁,24500,2
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320105,03:오후,49500,10
2015,빛초롱,1,20151025,편의점,F,20대후반,11320105,05:늦은저녁,20500,4
2015,빛초롱,1,20151025,편의점,M,20대후반,11320105,05:늦은저녁,1e4,10
2015,빛초롱,1,20151025,편의점,M,20대후반,11320105,06:심야,12e3,5
2015,빛초롱,1,20151025,편의점,M,30대초반,11320105,02:점심,39500,1
2015,빛초롱,1,20151025,편의점,M,40대초반,11320105,03:오후,28e3,2
2015,빛초롱,1,20151025,편의점,F,40대후반,11320105,03:오후,24500,9
2015,빛초롱,1,20151025,편의점,F,40대후반,11320105,04:저녁,42e3,9
2015,빛초롱,1,20151025,편의점,M,40대후반,11320105,02:점심,24e3,7
2015,빛초롱,1,20151025,편의점,M,50대초반,11320105,01:오전,42e3,3
2015,빛초롱,1,20151025,편의점,M,50대초반,11320105,03:오후,35e3,8
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320106,02:점심,13e3,5
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320106,03:오후,34e3,3
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320106,03:오후,22500,10
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320106,04:저녁,38500,8
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320106,06:심야,2e4,3
2015,빛초롱,1,20151025,편의점,F,20대후반,11320106,01:오전,30500,4
2015,빛초롱,1,20151025,편의점,M,20대후반,11320106,01:오전,48e3,1
2015,빛초롱,1,20151025,편의점,M,20대후반,11320106,06:심야,24e3,4
2015,빛초롱,1,20151025,편의점,M,30대초반,11320106,01:오전,40500,4
2015,빛초롱,1,20151025,편의점,M,40대초반,11320106,02:점심,28500,7
2015,빛초롱,1,20151025,편의점,F,50대초반,11320106,01:오전,28500,10
2015,빛초롱,1,20151025,편의점,F,50대초반,11320106,04:저녁,33500,7
2015,빛초롱,1,20151025,편의점,M,50대초반,11320106,01:오전,21500,2
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320107,01:오전,41e3,8
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320107,02:점심,31e3,3
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320107,03:오후,34e3,8
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320107,04:저녁,36500,9
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320107,01:오전,8500,5
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320107,04:저녁,5e3,4
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320107,05:늦은저녁,21500,4
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320107,06:심야,38e3,7
2015,빛초롱,1,20151025,편의점,F,20대후반,11320107,02:점심,5e4,6
2015,빛초롱,1,20151025,편의점,F,20대후반,11320107,03:오후,40500,8
2015,빛초롱,1,20151025,편의점,M,20대후반,11320107,04:저녁,28e3,10
2015,빛초롱,1,20151025,편의점,M,20대후반,11320107,06:심야,36e3,4
2015,빛초롱,1,20151025,편의점,M,30대초반,11320107,01:오전,14e3,2
2015,빛초롱,1,20151025,편의점,M,30대초반,11320107,03:오후,42500,9
2015,빛초롱,1,20151025,편의점,M,30대초반,11320107,05:늦은저녁,12500,7
2015,빛초롱,1,20151025,편의점,F,40대초반,11320107,02:점심,31e3,7
2015,빛초롱,1,20151025,편의점,M,40대초반,11320107,04:저녁,48500,1
2015,빛초롱,1,20151025,편의점,M,50대후반,11320107,02:점심,25500,3
2015,빛초롱,1,20151025,편의점,F,60대이상,11320107,04:저녁,18500,6
2015,빛초롱,1,20151025,편의점,F,60대이상,11320107,06:심야,15500,7
2015,빛초롱,1,20151025,편의점,F,20대초반이하,11320108,03:오후,35500,8
2015,빛초롱,1,20151025,편의점,M,20대초반이하,11320108,04:저녁,48500,1
2015,빛초롱,1,20151025,편의점,M,20대후반,11320108,01:오전,40500,3
2015,빛초롱,1,20151025,편의점,M,20대후반,11320108,03:오후,31e3,5
2015,빛초롱,1,20151025,편의점,M,20대후반,11320108,04:저녁,7e3,5
2015,빛초롱,1,20151025,편의점,F,30대초반,11320108,04:저녁,9500,9
2015,빛초롱,1,20151025,편의점,M,30대초반,11320108,05:늦은저녁,46500,8
2015,빛초롱,1,20151025,편의점,F,30대후반,11320108,04:저녁,9e3,2
2015,빛초롱,1,20151025,편의점,M,30대후반,11320108,02:점심,35e3,1
2015,빛초롱,1,20151025,편의점,M,30대후반,11320108,04:저녁,17500,1
2015,빛초롱,1,20151025,편의점,M,50대후반,11320108,04:저녁,19500,9
2015,빛초롱,1,20151025,편의점,F,60대이상,11320108,04:저녁,36e3,7
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320105,01:오전,39500,6
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320105,02:점심,5e3,1
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320105,03:오후,38500,9
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320105,02:점심,39e3,9
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320105,03:오후,41e3,1
2015,빛초롱,1,20151026,편의점,F,20대후반,11320105,01:오전,31500,4
2015,빛초롱,1,20151026,편의점,F,20대후반,11320105,02:점심,25e3,6
2015,빛초롱,1,20151026,편의점,F,20대후반,11320105,04:저녁,31e3,6
2015,빛초롱,1,20151026,편의점,M,20대후반,11320105,01:오전,42e3,8
2015,빛초롱,1,20151026,편의점,M,20대후반,11320105,04:저녁,31e3,10
2015,빛초롱,1,20151026,편의점,M,30대초반,11320105,01:오전,21e3,2
2015,빛초롱,1,20151026,편의점,M,30대초반,11320105,02:점심,34e3,6
2015,빛초롱,1,20151026,편의점,M,30대초반,11320105,03:오후,35500,3
2015,빛초롱,1,20151026,편의점,M,30대초반,11320105,04:저녁,43500,6
2015,빛초롱,1,20151026,편의점,M,30대초반,11320105,05:늦은저녁,36e3,10
2015,빛초롱,1,20151026,편의점,M,30대후반,11320105,01:오전,8500,8
2015,빛초롱,1,20151026,편의점,M,30대후반,11320105,02:점심,21500,1
2015,빛초롱,1,20151026,편의점,M,30대후반,11320105,03:오후,24500,4
2015,빛초롱,1,20151026,편의점,M,40대초반,11320105,01:오전,35500,2
2015,빛초롱,1,20151026,편의점,M,40대후반,11320105,01:오전,22e3,2
2015,빛초롱,1,20151026,편의점,M,50대초반,11320105,03:오후,21500,4
2015,빛초롱,1,20151026,편의점,M,50대초반,11320105,06:심야,33e3,4
2015,빛초롱,1,20151026,편의점,F,50대후반,11320105,04:저녁,23500,5
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320106,02:점심,40500,8
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320106,04:저녁,32500,1
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320106,05:늦은저녁,46e3,5
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320106,06:심야,18e3,1
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320106,02:점심,27e3,9
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320106,04:저녁,8500,9
2015,빛초롱,1,20151026,편의점,F,20대후반,11320106,03:오후,43e3,2
2015,빛초롱,1,20151026,편의점,F,20대후반,11320106,04:저녁,29500,1
2015,빛초롱,1,20151026,편의점,M,20대후반,11320106,01:오전,40500,2
2015,빛초롱,1,20151026,편의점,M,20대후반,11320106,03:오후,28e3,9
2015,빛초롱,1,20151026,편의점,M,20대후반,11320106,04:저녁,18e3,8
2015,빛초롱,1,20151026,편의점,M,20대후반,11320106,05:늦은저녁,47500,1
2015,빛초롱,1,20151026,편의점,F,30대초반,11320106,01:오전,47e3,4
2015,빛초롱,1,20151026,편의점,F,30대초반,11320106,02:점심,23e3,8
2015,빛초롱,1,20151026,편의점,M,30대초반,11320106,02:점심,24e3,4
2015,빛초롱,1,20151026,편의점,M,30대후반,11320106,02:점심,13e3,1
2015,빛초롱,1,20151026,편의점,M,40대초반,11320106,03:오후,6e3,9
2015,빛초롱,1,20151026,편의점,M,40대후반,11320106,01:오전,4e4,9
2015,빛초롱,1,20151026,편의점,M,50대초반,11320106,01:오전,21e3,8
2015,빛초롱,1,20151026,편의점,F,50대후반,11320106,01:오전,26500,4
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,01:오전,19500,7
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,02:점심,39e3,7
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,03:오후,25500,8
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,04:저녁,39e3,3
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,05:늦은저녁,12e3,9
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320107,06:심야,28500,1
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320107,01:오전,9e3,5
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320107,02:점심,6500,5
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320107,04:저녁,40500,4
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320107,05:늦은저녁,29500,2
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320107,06:심야,6e3,1
2015,빛초롱,1,20151026,편의점,F,20대후반,11320107,04:저녁,11500,4
2015,빛초롱,1,20151026,편의점,M,20대후반,11320107,02:점심,42e3,8
2015,빛초롱,1,20151026,편의점,F,30대초반,11320107,01:오전,33500,1
2015,빛초롱,1,20151026,편의점,M,30대초반,11320107,01:오전,48e3,1
2015,빛초롱,1,20151026,편의점,M,30대초반,11320107,02:점심,18500,5
2015,빛초롱,1,20151026,편의점,M,30대초반,11320107,03:오후,31500,6
2015,빛초롱,1,20151026,편의점,M,30대초반,11320107,04:저녁,45500,3
2015,빛초롱,1,20151026,편의점,F,30대후반,11320107,01:오전,41500,1
2015,빛초롱,1,20151026,편의점,F,30대후반,11320107,04:저녁,32e3,3
2015,빛초롱,1,20151026,편의점,M,30대후반,11320107,01:오전,45e3,5
2015,빛초롱,1,20151026,편의점,M,30대후반,11320107,03:오후,25500,9
2015,빛초롱,1,20151026,편의점,F,40대초반,11320107,01:오전,29500,4
2015,빛초롱,1,20151026,편의점,F,40대초반,11320107,02:점심,19e3,10
2015,빛초롱,1,20151026,편의점,M,40대초반,11320107,01:오전,15500,8
2015,빛초롱,1,20151026,편의점,F,40대후반,11320107,01:오전,17e3,1
2015,빛초롱,1,20151026,편의점,M,40대후반,11320107,02:점심,44500,6
2015,빛초롱,1,20151026,편의점,M,40대후반,11320107,04:저녁,35500,8
2015,빛초롱,1,20151026,편의점,F,50대초반,11320107,03:오후,5500,3
2015,빛초롱,1,20151026,편의점,F,50대초반,11320107,04:저녁,15500,3
2015,빛초롱,1,20151026,편의점,M,50대초반,11320107,04:저녁,10500,3
2015,빛초롱,1,20151026,편의점,F,20대초반이하,11320108,04:저녁,40500,8
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320108,01:오전,7e3,10
2015,빛초롱,1,20151026,편의점,M,20대초반이하,11320108,04:저녁,26500,4
2015,빛초롱,1,20151026,편의점,F,20대후반,11320108,01:오전,28e3,4
2015,빛초롱,1,20151026,편의점,F,20대후반,11320108,03:오후,17e3,4
2015,빛초롱,1,20151026,편의점,M,20대후반,11320108,01:오전,18e3,3
2015,빛초롱,1,20151026,편의점,M,20대후반,11320108,04:저녁,17e3,6
2015,빛초롱,1,20151026,편의점,F,30대초반,11320108,05:늦은저녁,13500,9
2015,빛초롱,1,20151026,편의점,M,30대초반,11320108,01:오전,33e3,2
2015,빛초롱,1,20151026,편의점,M,30대초반,11320108,02:점심,14500,2
2015,빛초롱,1,20151026,편의점,M,30대초반,11320108,04:저녁,11500,7
2015,빛초롱,1,20151026,편의점,M,30대초반,11320108,05:늦은저녁,21500,3
2015,빛초롱,1,20151026,편의점,M,30대후반,11320108,01:오전,38e3,10
2015,빛초롱,1,20151026,편의점,M,40대후반,11320108,01:오전,25e3,5
2015,빛초롱,1,20151026,편의점,M,50대후반,11320108,02:점심,5e3,4
